food_id,food_name,food_group,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,serving_size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category,allergy_list,contains_milk,contains_egg,contains_peanut,contains_tree_nut,contains_soy,contains_wheat,contains_fish,contains_shellfish,contains_gluten,contains_sesame,protein_g_normalized,fat_g_normalized,carb_g_normalized,protein_kcal,fat_kcal,carb_kcal,protein_pct,fat_pct,carb_pct
81,moong dal chilla,vegetarian,174.9999999,24.30555555,11.66666666,2.916666665,0.9722222218,4.861111109,0.0,legumes,pan-india,100,lunch,0.06666666667,0.9722222222,56.5,5,Low,['legumes'],False,False,False,False,False,False,False,False,False,False,0.22018792973063625,0.07004830913043479,0.30555555547945207,46.66666664,26.249999985000002,97.2222222,27.43,15.43,57.14
82,carrot paratha,vegetarian,236.0,35.91304348,6.156521739,8.208695652,3.07826087,5.130434783,0.0,gluten,pan-india,100,breakfast,0.02608695652,1.026086957,29.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.10809547275023762,0.2234404536811594,0.46456223945205477,24.626086956,73.878260868,143.65217392,10.17,30.51,59.32
83,kaju katli,vegetarian,295.0,35.60344827,5.086206896,15.25862069,10.17241379,4.068965517,20.34482759,nuts,pan-india,100,dinner,0.01724137931,1.017241379,3.0,1,Medium,['nuts'],False,False,False,False,False,False,False,False,False,False,0.08632213970463665,0.42778610695652175,0.46032120917808217,20.344827584,137.32758621,142.41379308,6.78,45.76,47.46
84,veg hakka noodles,vegetarian,356.0,55.94285714,7.12,12.20571429,5.085714286,4.068571429,0.0,gluten,pan-india,100,dinner,0.02,1.017142857,28.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12769543737387073,0.3392960663768116,0.7389432484931506,28.48,109.85142861,223.77142856,7.87,30.34,61.8
85,shrimp korma,vegetarian,328.0000001,10.63783784,22.16216217,17.72972974,6.205405408,2.659459461,62.05405408,shellfish,pan-india,100,dinner,0.06756756757,0.8864864865,60.5,1,Medium,['shellfish'],False,False,False,False,False,False,True,True,False,False,0.4336969927062671,0.49941245623188407,0.11832654575342463,88.64864868,159.56756766,42.55135136,30.49,54.88,14.63
86,chana chaat,vegetarian,206.0,28.09090909,7.490909091,5.618181818,2.809090909,4.681818182,0.0,legumes,pan-india,100,snacks,0.03636363636,0.9363636364,37.5,8,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.1352408126630221,0.14835309617391304,0.3574097135616438,29.963636364,50.563636362,112.36363636,15.53,26.21,58.25
87,barfi,vegetarian,315.0,45.0,5.625,16.875,9.0,4.5,22.5,dairy,pan-india,100,dinner,0.01785714286,1.125,6.0,1,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.0972827666386547,0.4746376811594203,0.589041095890411,22.5,151.875,180.0,6.35,42.86,50.79
88,dal bhati,vegetarian,271.0,36.13333334,10.84,6.323333334,2.71,4.516666667,0.0,gluten,pan-india,100,lunch,0.04,0.9033333333,53.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.20337111304945846,0.16879227055072463,0.46757990876712324,43.36,56.910000006,144.53333336,17.71,23.25,59.04
89,vegetable dosa,vegetarian,339.9999999,48.57142856,7.771428569,11.65714285,2.914285713,3.885714285,0.0,gluten,pan-india,100,breakfast,0.02285714286,0.9714285714,35.5,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.14094739896350952,0.3233954449275362,0.6379647747945205,31.085714276,104.91428565,194.28571424,9.41,31.76,58.82
90,chole rice,vegetarian,349.0,50.51315789,11.02105263,8.265789473,3.67368421,4.592105263,0.0,gluten,pan-india,100,lunch,0.03157894737,0.9184210526,52.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.2070542528634617,0.22509534704347825,0.6645638067123287,44.08421052,74.392105257,202.05263156,13.75,23.21,63.04
91,pineapple kesari,vegetarian,290.0,48.33333333,5.37037037,10.74074074,8.592592592,4.296296296,16.11111111,dairy,pan-india,100,dinner,0.01851851852,1.074074074,8.5,1,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.09210285553723674,0.2968330649275362,0.6347031963013698,21.48148148,96.66666666,193.33333332,6.9,31.03,62.07
92,vegetable samosa,vegetarian,221.0,30.13636364,5.022727273,9.040909091,3.013636364,4.018181818,0.0,gluten,pan-india,100,snacks,0.02272727273,1.004545455,23.5,3,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.08503077858577734,0.24756258234782608,0.38542963890410953,20.090909092,81.368181819,120.54545456,9.05,36.65,54.3
93,kesar pista kulfi,vegetarian,345.9999999,39.54285713,5.931428569,17.79428571,11.86285714,2.965714285,34.59999999,dairy,pan-india,100,dinner,0.01714285714,0.9885714286,-5.5,1,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.10351641959708979,0.501283643768116,0.514285714109589,23.725714276,160.14857139,158.17142852,6.94,46.82,46.24
94,aloo gajar methi,vegetarian,220.0,30.0,7.0,8.0,4.0,5.0,0.0,gluten (if paratha is served),pan-india,100,dinner,0.03181818182,1.0,32.0,1,Medium,['gluten (if paratha is served)'],False,False,False,False,False,False,False,False,True,False,0.12525428654562598,0.21739130434782608,0.3835616438356164,28.0,72.0,120.0,12.73,32.73,54.55
95,masala wontons,vegetarian,300.0,42.85714286,8.571428572,12.85714286,6.428571429,3.214285714,0.0,gluten,pan-india,100,dinner,0.02857142857,1.071428571,29.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1572217378795034,0.35817805391304347,0.5596868884931507,34.285714288,115.71428574,171.42857144,10.67,36.0,53.33
96,chana chole,vegetarian,318.0,47.7,12.72,10.6,4.24,6.36,0.0,legumes,pan-india,100,dinner,0.04,1.06,54.0,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.24161580935862642,0.2927536231884058,0.626027397260274,50.88,95.39999999999999,190.8,15.09,28.3,56.6
97,apple kheer,vegetarian,308.0,49.5,5.5,13.2,8.8,2.2,16.5,dairy,pan-india,100,dinner,0.01785714286,1.1,4.5,1,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.09473990119256642,0.3681159420289855,0.6506849315068493,22.0,118.8,198.0,6.49,35.06,58.44
98,papdi chaat,vegetarian,241.0000001,33.74000001,4.820000002,8.676000003,3.856000001,3.856000001,0.0,gluten,pan-india,100,snacks,0.02,0.964,22.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.08090671320653192,0.23698550733333335,0.4347945206849315,19.280000008,78.084000027,134.96000004,8.3,33.61,58.09
99,vegetable pakora,vegetarian,296.0,40.82758621,7.144827586,12.24827586,4.082758621,5.103448276,0.0,gluten,pan-india,100,snacks,0.02413793103,1.020689655,32.0,4,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12820050305826422,0.34052973507246376,0.5318847426027397,28.579310344,110.23448274,163.31034484,9.46,36.49,54.05
100,laal gobi sabzi,vegetarian,188.0,26.11111111,4.177777778,8.355555556,2.088888889,5.222222222,0.0,unknown,pan-india,100,lunch,0.02222222222,1.044444444,23.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.0678420355895753,0.22769726249275363,0.3302891932876712,16.711111112,75.200000004,104.44444444,8.51,38.3,53.19
101,turai (ridge gourd) sabzi,vegetarian,137.0,22.83333333,3.425,5.708333333,2.283333333,4.566666666,0.0,unknown,pan-india,100,lunch,0.025,1.141666667,17.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.05252833478750069,0.15096618356521738,0.28538812780821915,13.7,51.374999996999996,91.33333332,8.76,32.85,58.39
102,aloo methi,vegetarian,183.0,22.875,4.574999999,6.404999999,2.745,4.574999999,0.0,unknown,pan-india,100,dinner,0.025,0.915,25.5,3,Low,[],False,False,False,False,False,False,False,False,False,False,0.07592269687117009,0.17115942026086955,0.285958904109589,18.299999996,57.644999991,91.5,10.93,34.43,54.64
103,amaranth leaves (chaulai) sabzi,vegetarian,86.99999997,11.6,2.899999999,2.899999999,0.9666666663,4.833333332,0.0,unknown,pan-india,100,lunch,0.03333333333,0.9666666667,20.5,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.04184829989358692,0.06956521736231884,0.13150684931506848,11.599999996,26.099999990999997,46.4,13.79,31.03,55.17
104,kaddu ki sabzi (pumpkin),vegetarian,168.0,22.4,4.48,8.96,3.36,3.36,0.0,unknown,pan-india,100,lunch,0.02666666667,1.12,17.5,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.07399011915248593,0.24521739130434783,0.2794520547945205,17.92,80.64000000000001,89.6,9.52,42.86,47.62
105,cluster beans (gawar) sabzi,vegetarian,183.0,26.91176471,5.382352941,7.535294118,2.152941177,6.45882353,0.0,unknown,pan-india,100,lunch,0.02941176471,1.076470588,29.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.09234661606324632,0.20392156863768116,0.34125705082191776,21.529411764,67.817647062,107.64705884,10.93,34.43,54.64
106,bottle gourd (lauki) with moong dal,vegetarian,206.0,28.09090909,7.490909091,5.618181818,0.9363636364,3.745454546,0.0,legumes,pan-india,100,lunch,0.03636363636,0.9363636364,38.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.1352408126630221,0.14835309617391304,0.3574097135616438,29.963636364,50.563636362,112.36363636,15.53,26.21,58.25
107,okra (bhindi) masala,vegetarian,123.0,8.200000001,2.05,4.783333334,1.366666667,2.733333334,0.0,unknown,pan-india,100,dinner,0.01666666667,0.6833333333,17.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.024556814880529423,0.12415458939130435,0.08493150686301369,8.2,43.050000006,32.800000004,9.76,51.22,39.02
108,carrot and peas sabzi,vegetarian,162.0,22.275,5.0625,6.075,2.025,5.0625,0.0,unknown,pan-india,100,lunch,0.03125,1.0125,27.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.08583987213125738,0.16159420289855073,0.2777397260273972,20.25,54.675000000000004,89.1,12.35,33.33,54.32
109,chili paneer with capsicum,vegetarian,290.0,23.2,13.92,20.88,4.64,3.48,34.8,dairy,pan-india,100,lunch,0.048,1.16,33.0,1,Medium,['dairy'],False,False,False,False,False,False,False,False,False,False,0.26602731764107407,0.5907246376811595,0.29041095890410956,55.68,187.92,92.8,16.55,55.86,27.59
110,brinjal (baingan) bharta,vegetarian,166.0,11.85714286,3.161904762,7.904761905,2.371428571,5.533333333,0.0,unknown,pan-india,100,dinner,0.01904761905,0.7904761905,25.5,1,Medium,[],False,False,False,False,False,False,False,False,False,False,0.04717620846957608,0.21463077985507245,0.13502935424657533,12.647619048,71.142857145,47.42857144,9.64,54.22,36.14
111,methi thepla (fenugreek flatbread),vegetarian,233.0000001,29.12500001,7.76666667,8.737500004,1.941666668,5.825000003,0.0,gluten,pan-india,100,breakfast,0.03333333333,0.9708333333,41.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.14085052801611062,0.238768116057971,0.3715753426027397,31.06666668,78.63750003599999,116.50000004,13.73,34.76,51.5
112,gobi (cauliflower) masala,vegetarian,175.9999999,18.52631578,5.557894735,7.410526313,2.778947367,4.631578945,0.0,unknown,pan-india,100,dinner,0.03157894737,0.9263157895,29.5,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.09591764936170191,0.20030511052173913,0.2263878873972603,22.23157894,66.694736817,74.10526312,13.64,40.91,45.45
113,palak (spinach) and toor dal,vegetarian,185.0,21.02272728,8.40909091,4.204545455,0.840909091,5.886363637,0.0,legumes,pan-india,100,lunch,0.04545454545,0.8409090909,52.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.1539193152291149,0.10737812913043479,0.26058530520547946,33.63636364,37.840909095,84.09090912,21.62,24.32,54.05
114,shorba (spinach soup),vegetarian,106.0,15.9,3.533333332,1.766666666,0.0,4.416666665,0.0,unknown,pan-india,100,dinner,0.03333333333,0.8833333333,26.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.05473215148031999,0.03671497582608696,0.19041095890410958,14.133333328,15.899999994000002,63.6,15.09,16.98,67.92
115,arbi (colocasia) masala,vegetarian,188.0,22.56,4.700000001,7.520000002,2.820000001,3.760000001,0.0,unknown,pan-india,100,dinner,0.025,0.94,23.5,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.07846556235794425,0.2034782609275362,0.2816438356164383,18.800000004,67.680000018,90.24,10.64,38.3,51.06
116,chow chow (chayote) sabzi,vegetarian,183.0,27.45,6.8625,8.00625,2.2875,5.71875,0.0,unknown,pan-india,100,lunch,0.0375,1.14375,31.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.12245713455492885,0.21757246376811593,0.34863013698630135,27.45,72.05624999999999,109.8,13.11,34.43,52.46
117,kundru (ivy gourd) masala,vegetarian,162.0,20.96470588,4.764705883,5.717647059,1.905882353,4.764705883,0.0,unknown,pan-india,100,dinner,0.02941176471,0.9529411765,27.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.07978186916991598,0.15123614663768115,0.2597904915068493,19.058823532,51.458823531,83.85882352,12.35,33.33,54.32
118,palak puri,vegetarian,236.0,33.04,5.663999999,7.551999999,1.888,2.832,0.0,gluten,pan-india,100,dinner,0.024,0.944,27.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.09807614063749132,0.20440579707246379,0.4252054794520548,22.655999996,67.967999991,132.16,10.17,30.51,59.32
119,tomato chutney with bottle gourd,vegetarian,149.0,23.41428572,4.257142857,5.321428572,2.128571429,3.192857143,0.0,unknown,pan-india,100,dinner,0.02857142857,1.064285714,19.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.06945655332569664,0.1397515528115942,0.29334637972602734,17.028571428,47.892857148000004,93.65714288,10.74,30.2,59.06
120,lauki (bottle gourd) and masoor dal,vegetarian,230.0,35.0,9.0,6.0,1.0,4.0,0.0,legumes,pan-india,100,lunch,0.03913043478,1.0,42.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.16594013368303873,0.15942028985507245,0.4520547945205479,36.0,54.0,140.0,15.65,23.48,60.87
121,chana and spinach (palak) curry,vegetarian,300.0,50.0,13.33333333,8.888888889,3.333333333,7.777777778,0.0,legumes,pan-india,100,lunch,0.04444444444,1.111111111,57.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.2540928024129566,0.24315619968115942,0.6575342465753424,53.33333332,80.000000001,200.0,16.0,24.0,60.0
122,beetroot and carrot salad,vegetarian,128.0,18.28571429,2.742857143,3.657142857,1.828571429,4.571428571,0.0,unknown,pan-india,100,dinner,0.02142857143,0.9142857143,19.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.038651554784610694,0.0915113871594203,0.22309197657534247,10.971428572,32.914285713,73.14285716,9.37,28.12,62.5
123,radish (mooli) paratha,vegetarian,280.0,45.0,7.0,8.0,4.0,4.0,0.0,gluten,pan-india,100,breakfast,0.025,1.0,30.0,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.12525428654562598,0.21739130434782608,0.589041095890411,28.0,72.0,180.0,10.0,25.71,64.29
124,cabbage and peas sabzi,vegetarian,182.0,25.27777778,7.077777778,6.066666667,2.022222222,5.055555556,0.0,legumes,pan-india,100,lunch,0.03888888889,1.011111111,35.0,1,Low,['legumes'],False,False,False,False,False,False,False,False,False,False,0.12683651393882378,0.16135265701449275,0.31887366821917806,28.311111112,54.600000003,101.11111112,15.38,29.67,54.95
125,green beans and potato sabzi,vegetarian,207.9999999,27.73333332,5.942857141,7.923809521,2.97142857,4.95238095,0.0,unknown,pan-india,100,lunch,0.02857142857,0.9904761905,29.5,1,Medium,[],False,False,False,False,False,False,False,False,False,False,0.10374891016378524,0.21518288466666666,0.3525114153424657,23.771428564,71.314285689,110.93333328,11.54,34.62,53.85
126,raw mango and spinach salad,vegetarian,99.00000001,14.4,1.8,2.7,0.9000000001,4.5,0.0,unknown,pan-india,100,dinner,0.01818181818,0.9,16.5,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.019471083988352837,0.063768115942029,0.16986301369863013,7.2,24.3,57.6,8.08,27.27,64.65
127,mustard greens (sarson) saag,vegetarian,229.0000001,29.86956522,6.969565219,8.960869567,2.986956522,5.973913045,0.0,unknown,pan-india,100,dinner,0.03043478261,0.9956521739,35.5,1,Medium,[],False,False,False,False,False,False,False,False,False,False,0.12463515412191264,0.2452425961449275,0.38177486602739724,27.878260876,80.647826103,119.47826088,12.23,35.37,52.4
128,spinach (palak) paratha,vegetarian,282.0,41.77777778,8.355555556,10.44444444,3.133333333,5.222222222,0.0,gluten,pan-india,100,breakfast,0.02962962963,1.044444444,37.5,1,Medium,['gluten'],False,False,False,False,False,False,False,False,True,False,0.15283024961446925,0.28824476637681157,0.544901065479452,33.422222224,93.99999996,167.11111112,11.35,31.91,56.74
129,saag aloo (spinach and potato),vegetarian,252.0,30.24,6.048,12.096,4.032,5.04,0.0,unknown,pan-india,100,dinner,0.024,1.008,28.0,1,Medium,[],False,False,False,False,False,False,False,False,False,False,0.1058878233082175,0.3361159420289855,0.3868493150684931,24.192,108.864,120.96,9.52,42.86,47.62
130,bitter gourd (karela) stir fry,vegetarian,154.0,20.53333333,5.133333333,6.16,2.053333333,7.186666667,0.0,unknown,pan-india,100,dinner,0.03333333333,1.026666667,31.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.0872808292105931,0.16405797101449274,0.2538812784931507,20.533333332,55.44,82.13333332,12.99,35.06,51.95
131,chana masala with bottle gourd,vegetarian,260.0000001,33.70370372,11.55555556,7.703703707,2.88888889,5.77777778,0.0,legumes,pan-india,100,dinner,0.04444444444,0.962962963,55.5,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.21792760511570133,0.20880300599999999,0.4342973112328767,46.22222224,69.333333363,134.81481488,18.46,27.69,53.85
132,karela (bitter gourd) with onion,vegetarian,171.0,20.9,4.75,6.65,2.85,5.7,0.0,unknown,pan-india,100,dinner,0.02777777778,0.95,27.5,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.07948270851603664,0.1782608695652174,0.2589041095890411,19.0,59.85,83.6,11.7,36.84,51.46
133,chow chow (chayote) salad,vegetarian,94.99999999,12.95454545,1.727272727,2.590909091,0.0,4.318181818,0.0,unknown,pan-india,100,dinner,0.01818181818,0.8636363636,18.0,1,Low,[],False,False,False,False,False,False,False,False,False,False,0.01799159863235339,0.060606060608695646,0.15006226643835616,6.909090908,23.318181819,51.8181818,8.42,28.42,63.16
134,chana dal with bottle gourd,vegetarian,215.0,26.17391304,9.347826086,6.54347826,1.869565217,4.673913043,0.0,legumes,pan-india,100,lunch,0.04347826087,0.9347826087,47.0,1,Medium,['legumes'],False,False,False,False,False,False,False,False,False,False,0.17301593316573902,0.17517328289855072,0.3311494936986301,37.391304344,58.89130434,104.69565216,18.6,29.3,52.09
